conspiracy_belief_score,education,childhood,gender,hand,family_size,age,test_time
4.933333333333334,Graduate degree,Rural (country side),Other,Left,19,18,34
1.6,High school,Suburban,Male,Right,3,21,205
3.2,Less than high school,Rural (country side),Male,Left,1,17,232
1.5333333333333334,High school,"Urban (town, city)",Other,Right,2,18,195
3.2,University degree,Suburban,Female,Right,1,22,92
2.066666666666667,High school,Rural (country side),Male,Right,3,44,96
4.333333333333333,Less than high school,Suburban,Female,Right,3,22,131
4.533333333333333,High school,"Urban (town, city)",Male,Right,2,20,70
1.4,University degree,Suburban,Male,Left,3,20,85
2.3333333333333335,Graduate degree,Suburban,Male,Right,2,33,112
3.2,High school,Suburban,Male,Right,2,14,72
2.466666666666667,High school,Rural (country side),Female,Right,2,20,100
3.8,Less than high school,"Urban (town, city)",Female,Left,3,15,79
4.333333333333333,Graduate degree,Suburban,Male,Right,4,43,97
2.466666666666667,Graduate degree,Rural (country side),Female,Right,3,25,139
4.866666666666666,High school,"Urban (town, city)",Female,Left,1,32,113
2.933333333333333,High school,Suburban,Female,Right,2,24,253
2.6666666666666665,University degree,"Urban (town, city)",Male,Right,0,47,81
3,High school,Suburban,Male,Right,2,21,160
3.7333333333333334,Graduate degree,"Urban (town, city)",Male,Right,5,58,80
2.7333333333333334,Less than high school,Suburban,Male,Right,4,17,68
4,University degree,Suburban,Female,Right,2,22,262
2.066666666666667,University degree,"Urban (town, city)",Male,Right,2,20,82
1.3333333333333333,Less than high school,"Urban (town, city)",Female,Right,2,18,110
4.4,University degree,Rural (country side),Female,Right,3,27,230
1.6666666666666667,High school,"Urban (town, city)",Female,Right,2,22,161
3.4,Less than high school,"Urban (town, city)",Female,Right,2,15,105
2.8666666666666667,High school,Suburban,Male,Right,5,17,131
1.6666666666666667,University degree,"Urban (town, city)",Male,Right,1,32,89
3.7333333333333334,Less than high school,Suburban,Male,Right,4,13,86
4.333333333333333,High school,Rural (country side),Female,Right,2,18,76
4.6,High school,Suburban,Female,Right,2,18,68
4.4,Graduate degree,"Urban (town, city)",Male,Right,2,40,66
2.4,Less than high school,Suburban,Male,Left,2,40,95
4,Less than high school,Suburban,Male,Right,2,18,68
3,High school,Suburban,Female,Left,3,19,229
3.6,High school,Rural (country side),Female,Right,2,23,671
2.1333333333333333,University degree,Suburban,Female,Right,3,21,66
2.3333333333333335,High school,Suburban,Male,Right,2,24,108
1.2666666666666666,University degree,Suburban,Male,Right,1,27,94
2.6,High school,Suburban,Female,Right,5,29,104
1.3333333333333333,Graduate degree,Suburban,Male,Right,3,35,63
1.0666666666666667,Graduate degree,"Urban (town, city)",Female,Right,2,42,77
2.8,High school,Rural (country side),Male,Right,2,19,79
4.866666666666666,High school,Rural (country side),Female,Right,0,41,237
4.6,University degree,Rural (country side),Female,Left,7,54,781
2.1333333333333333,Graduate degree,Rural (country side),Male,Right,3,71,95
4.066666666666666,University degree,"Urban (town, city)",Male,Right,2,50,77
2.8666666666666667,High school,Rural (country side),Male,Right,2,27,114
2.933333333333333,High school,Rural (country side),Male,Right,2,38,126
1,University degree,Suburban,Male,Right,3,35,159
1.7333333333333334,Graduate degree,Rural (country side),Male,Left,2,33,97
4.466666666666667,Less than high school,"Urban (town, city)",Female,Right,4,55,161
4.4,High school,"Urban (town, city)",Male,Right,2,39,198
3.466666666666667,University degree,Suburban,Male,Right,4,47,177
4,Graduate degree,Suburban,Male,Right,5,57,299
1.8666666666666667,University degree,Suburban,Male,Right,2,22,231
3.533333333333333,High school,"Urban (town, city)",Male,Right,2,30,191
1.3333333333333333,Graduate degree,Suburban,Female,Left,2,45,102
5,High school,"Urban (town, city)",Female,Right,2,42,106
2.6,High school,"Urban (town, city)",Male,Right,3,29,119
2.6666666666666665,Graduate degree,"Urban (town, city)",Male,Left,3,36,94
1.8666666666666667,Graduate degree,"Urban (town, city)",Male,Right,2,36,301
4.866666666666666,University degree,"Urban (town, city)",Male,Right,2,70,112
2.6666666666666665,Graduate degree,"Urban (town, city)",Female,Right,2,44,113
4.666666666666667,Less than high school,Rural (country side),Male,Right,2,15,123
2.2666666666666666,High school,Rural (country side),Male,Left,2,46,217
4.6,High school,Suburban,Male,Left,4,48,157
2.066666666666667,High school,Suburban,Male,Right,3,19,87
4.4,University degree,"Urban (town, city)",Male,Left,1,44,82
2.933333333333333,Graduate degree,Suburban,Female,Right,3,25,97
1.6666666666666667,Graduate degree,"Urban (town, city)",Female,Right,1,32,60
4.466666666666667,High school,Suburban,Male,Right,2,17,108
2.933333333333333,High school,Suburban,Female,Right,2,25,87
2.6,Less than high school,Suburban,Male,Right,3,16,117
2.466666666666667,High school,"Urban (town, city)",Other,Right,2,21,59
1.7333333333333334,Less than high school,"Urban (town, city)",Male,Right,2,14,93
3.2666666666666666,University degree,Suburban,Male,Left,3,43,97
3.6,High school,"Urban (town, city)",Male,Right,4,45,68
2.4,University degree,Suburban,Male,Right,3,54,91
3.533333333333333,High school,Rural (country side),Female,Right,2,34,71
4.933333333333334,Graduate degree,Rural (country side),Male,Right,4,30,82
2.6666666666666665,Graduate degree,"Urban (town, city)",Female,Right,2,44,104
2.4,High school,Suburban,Male,Right,2,18,310
2.3333333333333335,High school,"Urban (town, city)",Female,Right,3,16,142
3.6666666666666665,Graduate degree,Suburban,Male,Right,1,62,120
4.4,High school,"Urban (town, city)",Female,Left,2,29,80
4.066666666666666,High school,Rural (country side),Female,Right,2,16,121
3.8666666666666667,University degree,Rural (country side),Male,Right,2,25,113
2.2666666666666666,High school,Suburban,Male,Right,3,45,113
2.7333333333333334,University degree,"Urban (town, city)",Male,Right,4,62,134
4.8,Graduate degree,"Urban (town, city)",Male,Right,1,60,81
2.6,University degree,Suburban,Male,Right,2,30,142
5,University degree,"Urban (town, city)",Male,Right,5,55,65
4.266666666666667,University degree,"Urban (town, city)",Male,Right,3,42,180
1.6,University degree,Suburban,Male,Left,1,25,164
4.533333333333333,University degree,Suburban,Female,Right,3,32,104
4.933333333333334,Graduate degree,"Urban (town, city)",Male,Left,3,49,61
4.133333333333334,High school,Rural (country side),Male,Right,3,49,83
3.4,High school,Rural (country side),Female,Right,2,17,68
3.1333333333333333,High school,Rural (country side),Male,Left,3,18,82
1.6666666666666667,Less than high school,Suburban,Male,Right,1,17,126
3.6666666666666665,University degree,Suburban,Female,Right,2,26,60
4.066666666666666,High school,Suburban,Female,Right,3,19,128
3.2,University degree,Suburban,Female,Right,5,24,91
3.8666666666666667,Graduate degree,Suburban,Male,Right,2,21,164
3.6666666666666665,University degree,"Urban (town, city)",Male,Left,1,19,113
1.6666666666666667,High school,Suburban,Female,Right,2,19,149
3.1333333333333333,High school,Suburban,Female,Right,3,21,80
1.7333333333333334,University degree,Rural (country side),Female,Right,2,67,161
3.2666666666666666,Less than high school,Suburban,Other,Right,2,23,97
3,High school,"Urban (town, city)",Female,Right,3,18,94
4.266666666666667,University degree,Rural (country side),Female,Right,3,24,124
4,University degree,Suburban,Female,Left,1,55,98
2.933333333333333,University degree,Suburban,Female,Right,8,22,1091
4.8,High school,"Urban (town, city)",Female,Right,2,18,154
4.466666666666667,High school,Suburban,Female,Right,4,18,107
2.6666666666666665,Graduate degree,Rural (country side),Male,Right,3,44,60
4.2,University degree,Rural (country side),Female,Right,3,21,65
1.2,High school,Suburban,Female,Right,3,25,49
2.7333333333333334,High school,Rural (country side),Male,Right,2,15,128
2.533333333333333,Less than high school,Suburban,Other,Right,3,15,147
3.933333333333333,High school,Suburban,Female,Left,3,21,188
2.1333333333333333,Less than high school,Suburban,Male,Right,3,17,105
1.4666666666666666,Less than high school,Suburban,Male,Right,3,18,77
3.6666666666666665,High school,"Urban (town, city)",Male,Right,1,17,227
3.933333333333333,High school,"Urban (town, city)",Female,Right,1,21,61
3.1333333333333333,University degree,"Urban (town, city)",Female,Left,1,24,148
4.4,High school,"Urban (town, city)",Other,Right,3,16,52
3.6666666666666665,Less than high school,"Urban (town, city)",Female,Right,2,16,99
1.8,University degree,Rural (country side),Male,Right,3,28,94
1.8666666666666667,University degree,Suburban,Male,Right,2,44,625
2.2666666666666666,University degree,Rural (country side),Male,Right,3,24,141
1.8666666666666667,High school,Suburban,Male,Left,3,19,141
3.8,High school,Suburban,Female,Right,1,15,119
3.3333333333333335,Graduate degree,Rural (country side),Male,Right,3,61,129
2.1333333333333333,High school,Rural (country side),Female,Right,2,18,105
3.4,University degree,Suburban,Female,Right,2,51,94
2.2666666666666666,High school,"Urban (town, city)",Female,Right,0,19,131
3.7333333333333334,University degree,Suburban,Female,Right,1,42,115
1.7333333333333334,High school,Suburban,Male,Right,3,24,108
4.333333333333333,University degree,Suburban,Female,Right,2,21,108
3.8666666666666667,High school,"Urban (town, city)",Male,Right,3,32,139
2.466666666666667,High school,Rural (country side),Other,Right,1,24,65
2.6666666666666665,University degree,Suburban,Female,Right,2,33,60
4.266666666666667,University degree,Rural (country side),Male,Right,3,44,104
1.8666666666666667,High school,"Urban (town, city)",Male,Right,2,19,100
2.3333333333333335,Graduate degree,"Urban (town, city)",Female,Right,3,36,215
1.8,University degree,Suburban,Male,Right,2,30,219
1.7333333333333334,Graduate degree,"Urban (town, city)",Male,Right,3,32,210
1.9333333333333333,University degree,"Urban (town, city)",Male,Right,2,25,104
1.1333333333333333,Less than high school,Suburban,Male,Right,2,15,83
3.1333333333333333,University degree,Suburban,Male,Right,1,25,69
2.6,University degree,"Urban (town, city)",Female,Right,3,47,82
1,University degree,Suburban,Female,Right,1,35,66
2.066666666666667,Less than high school,Rural (country side),Female,Right,4,17,83
1.6666666666666667,University degree,Rural (country side),Male,Right,3,23,88
3.2,Graduate degree,Rural (country side),Male,Right,3,32,94
1.6666666666666667,University degree,Suburban,Male,Right,3,52,100
2,Graduate degree,Rural (country side),Male,Right,3,60,126
2.3333333333333335,High school,Suburban,Male,Right,1,20,92
2.1333333333333333,Less than high school,"Urban (town, city)",Male,Right,2,49,122
2.6666666666666665,Less than high school,Suburban,Female,Right,3,16,74
1.0666666666666667,University degree,Suburban,Male,Right,1,38,77
2.8666666666666667,Less than high school,Suburban,Other,Left,2,15,135
4.066666666666666,Less than high school,Suburban,Female,Right,3,15,76
1.4666666666666666,High school,Rural (country side),Male,Left,0,27,170
2.2666666666666666,High school,Rural (country side),Female,Right,4,27,105
5,Graduate degree,"Urban (town, city)",Female,Right,6,46,184
3.2666666666666666,University degree,Suburban,Female,Right,3,38,67
1.8666666666666667,High school,Rural (country side),Male,Right,2,25,127
3,High school,Rural (country side),Female,Right,1,18,75
5,University degree,Rural (country side),Female,Right,2,33,92
2.6,High school,"Urban (town, city)",Female,Right,5,42,85
2.533333333333333,High school,Suburban,Other,Right,2,21,47
3.2,High school,Suburban,Female,Right,2,25,150
2.6,Less than high school,Rural (country side),Female,Right,2,15,116
1.4666666666666666,Graduate degree,"Urban (town, city)",Male,Right,3,67,82
4,Graduate degree,Suburban,Male,Right,4,39,103
2.6666666666666665,Graduate degree,"Urban (town, city)",Male,Right,2,63,136
1.1333333333333333,Graduate degree,"Urban (town, city)",Female,Right,3,69,89
3.4,High school,Rural (country side),Male,Right,2,18,48
4.466666666666667,High school,Rural (country side),Male,Right,1,31,97
3,Graduate degree,Suburban,Female,Right,3,47,192
1.5333333333333334,High school,Rural (country side),Female,Right,5,24,114
2.8,Graduate degree,Suburban,Female,Right,3,62,92
2.2,University degree,Suburban,Male,Right,3,54,93
2.466666666666667,High school,"Urban (town, city)",Female,Right,3,42,237
2.3333333333333335,High school,Rural (country side),Female,Right,3,44,42
3.066666666666667,High school,Suburban,Female,Right,3,17,77
1,University degree,Suburban,Male,Right,4,47,90
1.8666666666666667,University degree,Rural (country side),Male,Right,3,19,88
1.9333333333333333,High school,"Urban (town, city)",Male,Right,2,18,74
4.533333333333333,University degree,"Urban (town, city)",Female,Right,2,33,91
1.8666666666666667,Graduate degree,"Urban (town, city)",Male,Left,4,56,82
1.6,High school,Rural (country side),Female,Right,2,39,86
3,High school,"Urban (town, city)",Female,Right,2,25,77
1.6666666666666667,Less than high school,Suburban,Male,Right,2,17,158
2.4,University degree,"Urban (town, city)",Male,Right,3,57,117
1,Less than high school,"Urban (town, city)",Male,Right,2,16,197
3.6666666666666665,University degree,Rural (country side),Male,Right,2,18,122
1.3333333333333333,High school,Rural (country side),Male,Right,3,19,178
1.8,University degree,Suburban,Female,Right,3,51,134
1.7333333333333334,Less than high school,"Urban (town, city)",Female,Right,4,14,242
3.3333333333333335,Less than high school,Suburban,Female,Right,3,16,251
4.2,High school,"Urban (town, city)",Other,Right,1,16,293
3.3333333333333335,University degree,Suburban,Female,Right,2,18,88
2.6666666666666665,Less than high school,Suburban,Female,Right,2,13,194
2.533333333333333,Less than high school,"Urban (town, city)",Male,Right,2,17,112
1,High school,Suburban,Male,Left,3,20,467
2.6,High school,Suburban,Male,Left,3,19,272
1.4,High school,Suburban,Male,Right,3,20,82
3.4,Less than high school,"Urban (town, city)",Female,Right,3,15,110
2,University degree,Suburban,Male,Right,2,25,122
4.6,High school,Suburban,Male,Right,2,44,201
3.6,Less than high school,"Urban (town, city)",Male,Right,2,17,91
1.6666666666666667,High school,Suburban,Other,Right,2,34,60
2.533333333333333,Less than high school,Suburban,Male,Right,6,14,242
3.6666666666666665,High school,Suburban,Female,Right,3,15,89
1.6,High school,Suburban,Male,Left,2,48,97
2.4,Less than high school,Suburban,Female,Left,2,15,125
3.066666666666667,High school,Rural (country side),Male,Right,4,75,141
4.133333333333334,University degree,"Urban (town, city)",Male,Right,3,64,135
2.533333333333333,Less than high school,"Urban (town, city)",Female,Right,2,15,106
2.466666666666667,High school,Rural (country side),Female,Left,3,16,144
2,Graduate degree,Suburban,Female,Right,1,24,373
1.1333333333333333,Less than high school,Suburban,Male,Right,2,14,61
3.7333333333333334,High school,Suburban,Female,Right,2,27,64
4.066666666666666,High school,"Urban (town, city)",Female,Right,2,41,100
2.2666666666666666,University degree,"Urban (town, city)",Female,Right,2,26,115
3.933333333333333,High school,"Urban (town, city)",Male,Right,4,37,63
1.5333333333333334,High school,"Urban (town, city)",Male,Right,2,16,78
2.8,High school,Suburban,Female,Right,1,50,69
2.2666666666666666,High school,Rural (country side),Female,Right,3,16,117
2.1333333333333333,University degree,Suburban,Female,Left,2,45,113
2.7333333333333334,High school,Suburban,Male,Right,2,15,75
2.933333333333333,University degree,Rural (country side),Female,Right,3,47,108
2,High school,Suburban,Other,Right,2,18,195
3.8,High school,"Urban (town, city)",Female,Right,3,23,58
1.4,High school,"Urban (town, city)",Female,Right,2,22,104
1.6666666666666667,University degree,Suburban,Female,Right,1,55,83
3.933333333333333,Less than high school,"Urban (town, city)",Male,Left,2,17,134
4.066666666666666,University degree,Suburban,Female,Right,1,22,111
3.466666666666667,Less than high school,"Urban (town, city)",Female,Left,3,15,48
1.5333333333333334,High school,"Urban (town, city)",Female,Left,2,14,118
2.3333333333333335,Graduate degree,"Urban (town, city)",Male,Right,4,24,153
3.8,University degree,Suburban,Female,Right,2,59,78
1.8,High school,Suburban,Female,Right,3,20,104
4.266666666666667,High school,Suburban,Male,Right,1,23,111
1.8666666666666667,High school,Suburban,Male,Left,1,16,144
1.7333333333333334,Graduate degree,Suburban,Female,Right,2,29,124
1.8,Graduate degree,Suburban,Female,Right,4,38,84
3.2,Graduate degree,Suburban,Male,Right,2,32,177
4.6,University degree,Suburban,Male,Right,1,28,81
4.6,University degree,"Urban (town, city)",Male,Right,1,28,119
2.7333333333333334,High school,Suburban,Male,Right,3,19,161
3.6666666666666665,High school,Suburban,Other,Right,3,17,74
2.6,University degree,"Urban (town, city)",Male,Right,2,23,99
2.2,Graduate degree,"Urban (town, city)",Male,Left,2,26,98
3.466666666666667,High school,Suburban,Male,Right,3,30,100
1.6666666666666667,Graduate degree,Rural (country side),Male,Right,3,31,108
4,Less than high school,"Urban (town, city)",Male,Right,4,17,116
2.8,Less than high school,Suburban,Other,Right,1,16,49
1.4666666666666666,Graduate degree,Suburban,Female,Right,2,26,65
1.6666666666666667,Graduate degree,Suburban,Female,Right,2,38,64
2.6666666666666665,High school,Suburban,Female,Right,2,15,90
3.2,University degree,Suburban,Female,Right,2,20,88
3.1333333333333333,High school,"Urban (town, city)",Male,Left,3,33,182
3.533333333333333,University degree,"Urban (town, city)",Female,Right,2,43,142
1.2,Less than high school,Suburban,Other,Right,3,15,156
3.6,Less than high school,Rural (country side),Other,Right,2,14,120
3.1333333333333333,High school,Rural (country side),Male,Right,2,19,94
4.333333333333333,High school,"Urban (town, city)",Male,Right,3,33,83
1.8,Less than high school,Suburban,Other,Right,1,14,138
3.066666666666667,University degree,"Urban (town, city)",Male,Right,4,28,173
4.6,High school,Suburban,Female,Right,2,28,224
4.6,High school,Suburban,Female,Right,2,60,131
1,Less than high school,Suburban,Male,Right,2,16,71
3.6666666666666665,High school,Rural (country side),Female,Right,2,31,103
2.2666666666666666,Less than high school,Suburban,Male,Left,2,15,59
2.6,High school,"Urban (town, city)",Male,Right,2,21,109
3.8666666666666667,Less than high school,Suburban,Male,Right,5,41,69
3.4,University degree,"Urban (town, city)",Male,Right,6,55,91
3.1333333333333333,University degree,Rural (country side),Female,Right,7,59,108
4,High school,Rural (country side),Female,Left,7,60,162
4.466666666666667,Less than high school,"Urban (town, city)",Female,Right,1,20,151
3.2,High school,"Urban (town, city)",Female,Right,3,22,94
3.2,Graduate degree,"Urban (town, city)",Male,Right,1,26,163
3.2666666666666666,High school,Suburban,Male,Left,2,17,62
1,High school,"Urban (town, city)",Male,Right,2,18,111
4.2,High school,"Urban (town, city)",Female,Right,3,21,99
3.1333333333333333,High school,"Urban (town, city)",Male,Right,3,19,141
1.8666666666666667,Less than high school,"Urban (town, city)",Male,Right,1,14,210
3.4,High school,Suburban,Female,Right,2,18,236
4,University degree,Suburban,Male,Right,2,36,101
2,University degree,Suburban,Male,Left,5,29,95
3.3333333333333335,High school,Rural (country side),Female,Right,1,18,54
3.4,High school,Rural (country side),Female,Right,3,38,96
1.3333333333333333,Graduate degree,"Urban (town, city)",Male,Left,2,28,815
2.3333333333333335,High school,Suburban,Female,Right,2,19,102
3,University degree,Suburban,Female,Right,3,47,123
3.1333333333333333,Graduate degree,"Urban (town, city)",Female,Right,1,26,270
4.8,Less than high school,"Urban (town, city)",Male,Right,1,16,117
3.6,High school,"Urban (town, city)",Female,Left,1,21,105
3.8666666666666667,High school,Suburban,Female,Right,2,20,115
2.3333333333333335,University degree,Rural (country side),Female,Right,3,25,135
3.066666666666667,Graduate degree,Suburban,Female,Right,3,53,124
4.066666666666666,High school,Rural (country side),Male,Right,3,17,368
1.8666666666666667,Less than high school,"Urban (town, city)",Female,Right,2,16,154
1.8666666666666667,Less than high school,Rural (country side),Female,Right,2,16,484
3.066666666666667,High school,"Urban (town, city)",Male,Right,4,21,136
1.6666666666666667,High school,Suburban,Female,Right,2,22,93
3.6666666666666665,University degree,Suburban,Female,Right,3,18,66
4.133333333333334,Less than high school,"Urban (town, city)",Female,Right,3,16,90
3.066666666666667,High school,Rural (country side),Male,Right,3,21,168
2.466666666666667,Less than high school,Suburban,Female,Right,4,22,188
3.066666666666667,High school,Suburban,Female,Left,3,18,142
3.4,High school,"Urban (town, city)",Female,Right,1,23,75
3.7333333333333334,High school,Rural (country side),Other,Left,5,18,111
1.9333333333333333,University degree,Suburban,Female,Right,2,22,80
2.8,Less than high school,"Urban (town, city)",Male,Right,2,13,94
2.3333333333333335,High school,"Urban (town, city)",Male,Right,2,21,116
3.466666666666667,High school,Suburban,Male,Right,0,18,50
3.7333333333333334,High school,Suburban,Female,Right,2,20,111
2.6666666666666665,Graduate degree,Suburban,Female,Right,2,35,75
2.4,High school,Suburban,Male,Right,2,17,308
2.6,High school,"Urban (town, city)",Female,Right,2,19,121
1.6,University degree,"Urban (town, city)",Female,Right,1,22,149
1.4666666666666666,University degree,"Urban (town, city)",Male,Right,3,22,178
1.6,High school,"Urban (town, city)",Male,Right,3,19,74
4.4,High school,"Urban (town, city)",Female,Right,2,22,340
1.6666666666666667,High school,Rural (country side),Female,Right,7,18,117
3.2666666666666666,Less than high school,Suburban,Other,Left,1,13,113
3.4,High school,"Urban (town, city)",Male,Right,2,18,135
1.2666666666666666,High school,"Urban (town, city)",Female,Right,3,42,172
3.066666666666667,Less than high school,Suburban,Female,Right,2,16,83
4.266666666666667,High school,"Urban (town, city)",Female,Right,2,27,132
1.1333333333333333,Graduate degree,Suburban,Female,Right,3,62,51
2.6,University degree,Rural (country side),Female,Right,3,27,108
1.6,High school,Rural (country side),Male,Right,3,18,56
2.8666666666666667,High school,Rural (country side),Male,Right,9,21,83
1,University degree,"Urban (town, city)",Male,Right,3,23,109
3.8,High school,Suburban,Male,Right,2,17,157
2.533333333333333,University degree,Rural (country side),Female,Right,3,21,118
4.333333333333333,University degree,"Urban (town, city)",Female,Right,2,29,358
5,High school,"Urban (town, city)",Female,Right,6,24,84
1.9333333333333333,Graduate degree,Rural (country side),Male,Right,2,22,101
1.6,High school,Suburban,Male,Right,1,18,149
2,Less than high school,Rural (country side),Female,Right,2,15,242
1.0666666666666667,High school,Suburban,Male,Right,3,14,73
1,Graduate degree,Suburban,Female,Right,3,48,64
4.533333333333333,High school,Rural (country side),Female,Right,1,18,71
1.6,High school,Rural (country side),Female,Left,3,16,81
1.6,High school,Rural (country side),Male,Right,1,20,84
2.2,High school,Suburban,Female,Right,2,18,74
1.7333333333333334,University degree,Suburban,Female,Right,3,32,114
4.666666666666667,High school,"Urban (town, city)",Male,Right,3,18,76
1.7333333333333334,High school,Rural (country side),Male,Right,2,18,144
4.666666666666667,High school,Rural (country side),Male,Right,13,72,129
3,University degree,Suburban,Male,Right,3,25,140
1.8,Graduate degree,Suburban,Other,Right,2,35,84
2.8,University degree,"Urban (town, city)",Female,Right,3,37,141
1,High school,Suburban,Male,Right,2,48,90
1.6,High school,Rural (country side),Male,Right,3,18,100
2.6666666666666665,University degree,Suburban,Male,Right,3,64,145
3.8,High school,"Urban (town, city)",Female,Right,2,19,80
5,Less than high school,Suburban,Female,Right,2,16,81
4,High school,"Urban (town, city)",Female,Right,3,25,94
2.8,High school,Suburban,Female,Right,2,19,92
1.4666666666666666,High school,"Urban (town, city)",Male,Left,2,19,80
3.3333333333333335,High school,Suburban,Female,Right,0,15,124
3.066666666666667,High school,"Urban (town, city)",Female,Right,1,18,92
2.4,Graduate degree,"Urban (town, city)",Male,Right,1,35,91
1.2666666666666666,University degree,Rural (country side),Female,Right,3,22,121
1,Graduate degree,Rural (country side),Female,Right,3,40,83
1,Graduate degree,Rural (country side),Female,Right,3,30,52
1.7333333333333334,High school,"Urban (town, city)",Male,Left,3,22,125
2.8,High school,"Urban (town, city)",Female,Right,6,18,93
1.6666666666666667,Less than high school,Rural (country side),Male,Right,4,13,225
2.533333333333333,High school,"Urban (town, city)",Female,Right,2,23,113
1.4,Less than high school,"Urban (town, city)",Male,Left,2,14,40
3.6,High school,"Urban (town, city)",Female,Right,0,16,155
1.6666666666666667,University degree,Rural (country side),Male,Right,2,41,96
1.5333333333333334,High school,Rural (country side),Female,Right,1,17,63
2.066666666666667,High school,"Urban (town, city)",Female,Right,0,20,144
1,High school,Rural (country side),Male,Right,3,16,82
3.8666666666666667,Graduate degree,"Urban (town, city)",Female,Right,1,30,117
1.7333333333333334,High school,"Urban (town, city)",Male,Right,2,22,72
1.4,High school,Rural (country side),Male,Right,3,19,160
3.3333333333333335,Less than high school,Suburban,Female,Right,2,14,102
3.933333333333333,Less than high school,Suburban,Female,Right,2,16,120
2.2666666666666666,High school,"Urban (town, city)",Male,Right,2,16,157
2.8,Graduate degree,Suburban,Female,Right,1,26,87
2.466666666666667,Less than high school,Suburban,Male,Right,4,15,136
2.2,University degree,"Urban (town, city)",Female,Right,3,27,152
3.066666666666667,Graduate degree,Suburban,Male,Right,2,23,134
1.3333333333333333,High school,Suburban,Male,Right,3,23,147
2.2,University degree,"Urban (town, city)",Female,Right,1,27,127
1.4666666666666666,Graduate degree,Suburban,Female,Right,4,40,77
2.4,Less than high school,Suburban,Female,Right,4,15,143
3.7333333333333334,Less than high school,Suburban,Female,Right,1,14,9881
1.9333333333333333,High school,Suburban,Male,Right,4,19,136
2.8666666666666667,High school,"Urban (town, city)",Male,Right,1,15,65
1.6,Less than high school,Suburban,Female,Right,2,15,84
2.8,High school,Rural (country side),Female,Right,2,21,74
2.466666666666667,Less than high school,Suburban,Female,Right,5,15,95
2,University degree,Rural (country side),Female,Right,3,69,171
4.666666666666667,Less than high school,"Urban (town, city)",Female,Right,1,16,82
4.266666666666667,University degree,"Urban (town, city)",Female,Right,3,23,102
4.4,Less than high school,Suburban,Male,Right,4,17,246
2.6666666666666665,High school,Suburban,Female,Right,2,16,177
4.333333333333333,High school,"Urban (town, city)",Female,Right,1,15,60
3,High school,Suburban,Female,Right,2,15,139
1.8,High school,Suburban,Female,Right,5,23,136
3.066666666666667,High school,"Urban (town, city)",Male,Right,2,37,117
4,University degree,Rural (country side),Female,Right,2,23,192
2.933333333333333,High school,"Urban (town, city)",Female,Right,2,19,144
2.2666666666666666,Graduate degree,Suburban,Female,Right,4,64,97
1.6666666666666667,University degree,"Urban (town, city)",Male,Right,1,52,80
2.2,High school,Suburban,Female,Left,4,62,161
2.2666666666666666,Graduate degree,"Urban (town, city)",Female,Left,2,42,121
3,University degree,Suburban,Male,Right,0,39,140
3.8,University degree,Suburban,Female,Right,2,44,51
1.8,University degree,Suburban,Male,Right,4,30,127
1.0666666666666667,High school,Rural (country side),Male,Right,2,18,62
4,Less than high school,"Urban (town, city)",Female,Left,3,14,7612
2.466666666666667,High school,"Urban (town, city)",Male,Right,3,36,78
2.4,University degree,Rural (country side),Female,Left,2,56,184
3.6666666666666665,University degree,Rural (country side),Female,Right,3,26,73
3.8,Graduate degree,"Urban (town, city)",Male,Right,2,55,129
2.933333333333333,University degree,"Urban (town, city)",Female,Right,1,21,239
3.933333333333333,University degree,"Urban (town, city)",Female,Right,6,28,158
2.3333333333333335,High school,Rural (country side),Male,Right,2,18,90
3.4,Less than high school,Suburban,Female,Right,2,17,98
2.3333333333333335,High school,Rural (country side),Female,Right,2,59,95
1.8666666666666667,Graduate degree,Suburban,Male,Right,1,48,107
4.6,University degree,Suburban,Female,Right,1,34,107
2.466666666666667,University degree,"Urban (town, city)",Male,Right,1,20,93
2,University degree,"Urban (town, city)",Male,Right,1,35,135
1.4,University degree,"Urban (town, city)",Female,Right,3,19,92
3.8,High school,Rural (country side),Male,Left,5,38,93
4.533333333333333,University degree,"Urban (town, city)",Male,Right,3,63,187
3.4,Graduate degree,"Urban (town, city)",Male,Right,4,32,94
2.066666666666667,Less than high school,"Urban (town, city)",Female,Right,3,15,66
3.8666666666666667,High school,"Urban (town, city)",Female,Left,2,17,65
4.933333333333334,High school,"Urban (town, city)",Male,Right,4,20,177
2.8666666666666667,Graduate degree,"Urban (town, city)",Female,Right,1,45,89
4.466666666666667,High school,"Urban (town, city)",Female,Right,2,15,118
1.4666666666666666,High school,Suburban,Female,Left,2,20,82
1.8,University degree,"Urban (town, city)",Male,Right,2,23,95
4.2,Less than high school,"Urban (town, city)",Female,Right,5,21,115
2.8,University degree,Suburban,Male,Right,2,30,142
3.4,High school,Suburban,Female,Right,2,19,75
3.933333333333333,High school,Suburban,Other,Right,1,36,72
1,University degree,Suburban,Male,Right,2,27,76
3.6,High school,Rural (country side),Male,Right,1,22,98
3.2,High school,Suburban,Other,Right,2,22,106
1.3333333333333333,High school,Suburban,Female,Left,2,27,102
4.2,University degree,Suburban,Female,Right,4,23,71
4.066666666666666,Graduate degree,Rural (country side),Female,Right,3,68,67
3.2666666666666666,High school,"Urban (town, city)",Female,Right,2,24,69
2.066666666666667,Less than high school,Suburban,Female,Right,4,16,96
3.8666666666666667,High school,"Urban (town, city)",Female,Right,4,17,132
